封面,标题,出版信息,评分,评价人数
https://img1.doubanio.com/view/subject/s/public/s29343267.jpg,Java 8实战,"
        
  
  厄马(Raoul-Gabriel Urma)、弗斯科(Mario Fusco)、米克罗夫特(Alan Mycroft) / 陆明刚、劳佳 / 人民邮电出版社 / 2016-4-1 / CNY 79.00

      ",9.2,"
        (521人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s1631790.jpg,UNIX编程艺术,"
        
  
  Eric S. Raymond / 姜宏、何源、蔡晓俊 / 电子工业出版社 / 2006-2 / 59.00元

      ",9.0,"
        (2151人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28626997.jpg,微服务设计,"
        
  
  [英] Sam Newman / 崔力强、张骏 / 人民邮电出版社 / 2016-5 / 69.00元

      ",8.2,"
        (819人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s32299271.jpg,漫画算法：小灰的算法之旅,"
        
  
  魏梦舒 / 电子工业出版社 / 2019-5 / 79.00元

      ",8.5,"
        (284人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28685245.jpg,R语言实战（第2版）,"
        
  
  [美] Robert I. Kabacoff / 王小宁、刘撷芯、黄俊文等 / 人民邮电出版社 / 2016-5 / 99.00元

      ",9.0,"
        (263人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s20811702.jpg,程序员的数学,"
        
  
  结城浩 / 管杰 / 人民邮电出版社 / 2012-10 / 49.00元

      ",7.3,"
        (1144人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s32332106.jpg,操作系统导论,"
        
  
  [美] 雷姆兹·H.阿帕希杜塞尔（ Remzi H. Arpaci-Dusseau）、[美]安德莉亚·C.阿帕希杜塞尔（Andrea C. Arpaci-Dusseau） / 王海鹏 / 人民邮电出版社/异步社区 / 2019-6 / 119.00

      ",9.3,"
        (332人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33645944.jpg,码农翻身,"
        
  
  刘欣 / 电子工业出版社 / 2018-6-1 / 69.00元

      ",8.7,"
        (558人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33849905.jpg,算法设计,"
        
  
  Jon Kleinberg、Éva Tardos / 王海鹏 / 人民邮电出版社 / 2021-3 / 119.00元

      ",,"
        (12人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27951196.jpg,Effective Modern C++,"
        
  
  Scott Meyers / O'Reilly Media / 2014-12 / USD 49.99

      ",9.5,"
        (338人评价)
    "
